mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.19473567008972167,0.025443881055142704,0.024661779403686523,0.00509600399945261,5,50,"{'max_depth': 5, 'n_estimators': 50}",-0.04036440270140229,-0.022154442508874883,-0.039409638121229884,-0.0367976239711727,-0.0649159795691363,-0.04072841737436321,0.013764835846525745,1
0.3466324806213379,0.03695159427743027,0.040434741973876955,0.0073813353476992185,5,100,"{'max_depth': 5, 'n_estimators': 100}",-0.03856064308143736,-0.023940454446693682,-0.046334537797140696,-0.04478526313536868,-0.061849746750743284,-0.04309412904227674,0.01226824457301184,3
0.6798136234283447,0.04739638595243438,0.0837479591369629,0.010587420115600892,5,200,"{'max_depth': 5, 'n_estimators': 200}",-0.038744250496244304,-0.021260344335213732,-0.045390764719482446,-0.040183922099621405,-0.060659170430770626,-0.041247690416266504,0.012655934883396764,2
0.21434268951416016,0.01992600374099937,0.0301790714263916,0.009429498070040085,8,50,"{'max_depth': 8, 'n_estimators': 50}",-0.11070997554458284,-0.06119297138163282,-0.09248347772857146,-0.083203648457018,-0.15583419975235868,-0.10068485457283276,0.031857235635319295,4
0.4338334083557129,0.03220990987246837,0.0505465030670166,0.009223597175049905,8,100,"{'max_depth': 8, 'n_estimators': 100}",-0.1260271111367932,-0.07170343815117253,-0.0961222190572848,-0.09603400547296936,-0.15067363667633527,-0.10811208209891103,0.02737758315968556,6
0.8630388259887696,0.09214893002188326,0.0828056812286377,0.01417850678058551,8,200,"{'max_depth': 8, 'n_estimators': 200}",-0.11737124377996833,-0.06832608920473504,-0.08635335234570518,-0.09512579538559507,-0.14932531973872964,-0.10330036009094665,0.027905235645059128,5
0.23376865386962892,0.009296565479259642,0.025431442260742187,0.0040410628660115,15,50,"{'max_depth': 15, 'n_estimators': 50}",-0.18703410006930565,-0.1070260943116812,-0.13973073595158625,-0.13472719239895725,-0.20330851027112473,-0.154365326600531,0.03550637818715525,8
0.463791561126709,0.020928475091943538,0.05044817924499512,0.005699299128500187,15,100,"{'max_depth': 15, 'n_estimators': 100}",-0.19082534243400673,-0.11847965370742486,-0.13564995294990356,-0.13532871735342988,-0.2043379522517419,-0.15692432373930137,0.03404201215783995,9
0.9110529899597168,0.020476189242186044,0.10454058647155762,0.008554186544216835,15,200,"{'max_depth': 15, 'n_estimators': 200}",-0.18918513167346496,-0.10837457275802587,-0.13514443610766058,-0.13244434953560025,-0.20173826305870657,-0.15337735062669164,0.035824167142266064,7
