mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.17804861068725586,0.013312345332833127,0.028127622604370118,0.006317804854347924,5,50,"{'max_depth': 5, 'n_estimators': 50}",-0.03943038614969874,-0.023883491099172094,-0.049109818714020204,-0.03796582627355782,-0.060475206049884545,-0.04217294565726668,0.012188671605048997,2
0.31603732109069826,0.022042782523008737,0.04244885444641113,0.0028379878195476274,5,100,"{'max_depth': 5, 'n_estimators': 100}",-0.04014996054076381,-0.022142452930921097,-0.049413418780074325,-0.043296296948166724,-0.0574209704866695,-0.04248461993731909,0.01175598599625311,3
0.6892309188842773,0.0239394013619279,0.09370741844177247,0.007593904392432008,5,200,"{'max_depth': 5, 'n_estimators': 200}",-0.03796140397091974,-0.02270898858455439,-0.042066126109906454,-0.03966774909052373,-0.0603686934557317,-0.0405545922423272,0.012007164757968944,1
0.2178173542022705,0.009600869682402584,0.030651140213012695,0.007469029302125476,8,50,"{'max_depth': 8, 'n_estimators': 50}",-0.11931689783073507,-0.06668025911320097,-0.08882220108183914,-0.09690610122809162,-0.14675777987661753,-0.10369664782609686,0.02733432650010395,5
0.4029418468475342,0.04455585790184352,0.043221473693847656,0.005652839094336142,8,100,"{'max_depth': 8, 'n_estimators': 100}",-0.1250743394849989,-0.07007285468236879,-0.09638836331431744,-0.09138300306421798,-0.14418843487197774,-0.10542139908357617,0.0261431177158741,6
0.8351687908172607,0.05276774729867255,0.09115996360778808,0.016759157654346823,8,200,"{'max_depth': 8, 'n_estimators': 200}",-0.11488610969851032,-0.06679658900770047,-0.0937253857671354,-0.09441207789161155,-0.1456051460611354,-0.10308506168521862,0.026179762183754826,4
0.19464464187622071,0.008347392623961765,0.021276187896728516,0.008521586487954265,15,50,"{'max_depth': 15, 'n_estimators': 50}",-0.19327500570731515,-0.1145588341484105,-0.14383277973810937,-0.13434963140205913,-0.2047477584564572,-0.15815280189047026,0.034861862146415595,9
0.38947696685791017,0.018331859300915895,0.038809347152709964,0.007951604769019694,15,100,"{'max_depth': 15, 'n_estimators': 100}",-0.19237909246477747,-0.10315323318334291,-0.13736547863461968,-0.13754178785808757,-0.2061406578558378,-0.15531604999933307,0.03825157969477011,7
0.8509910583496094,0.03801302148090253,0.09529085159301758,0.023982479645682345,15,200,"{'max_depth': 15, 'n_estimators': 200}",-0.18853853769825402,-0.11730834286749126,-0.13469417612477508,-0.1389951262861986,-0.20329145492706746,-0.15656552758075729,0.03326796426029287,8
